"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Guinea","GIN","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1837759443.09909","1917338040.74439","2253095970.28473","2262129430.14216","2517843175.06472","2849148918.07888","3143620746.4446","3195795760.56397","3309895555.80767","3613087968.11415","3780063577.03648","3672785043.89791","3468765493.65888","3382322535.08772","2922237265.46551","2742369252.58784","2917567837.24503","3200990212.20533","3366577581.80921","2657936711.99064","4179199242.75183","6218767655.82095","6872979193.75684","6548704567.45382","6776357857.34192","6651747173.60732","7516065253.97551","7971453845.06923","8494333615.46672","8650959121.19587","8446956121.39324","10274041360.4107","11448030336.5274","12853809258.2083","14340050917.1588",
"Gambia, The","GMB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","44212353.6988296","46695363.1558873","41160658.5705371","45168722.6995632","52296836.749388","54456487.8808527","57542397.4416629","73888510.3383459","94698638.1436671","114777433.628319","113261760.34506","139727431.312691","171230618.017932","204442702.8172","236981115.630447","215053160.486383","209616335.44442","199671492.458122","178388800.535699","250974678.343049","214199884.476534","250476591.654416","271923275.296643","267267458.726726","291575060.286838","670174119.155855","695658104.477444","736114620.819802","728459558.746791","770633068.95215","832133538.153758","779877139.663928","814984158.75074","785843994.348448","752681081.672871","656184060.890407","545288099.087249","464321035.383186","941271640.787077","1005256867.79538","1029031896.58551","1253851721.11573","1536174172.23915","1422147062.79744","1513386209.48165","1377827103.16854","1385746819.38205","1345938955.88137","1200490602.16136","1345126868.55094","1456755151.30555","1476610604.41246","1641471456.93411","1795947897.12859","1868469062.1863",
"Guinea-Bissau","GNB","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","78733594.8411852","78540057.1372471","87702828.5651641","89374237.2881356","98775328.9473684","111436935.518784","105009338.468559","109182779.311996","116034149.855908","116837925.485408","104759376.250358","153079242.424242","163123305.961525","163161848.377432","138395950.116153","159531246.877493","129407982.855092","165536369.464325","154458085.319937","200843049.86606","233321979.006747","240150370.516449","212813451.248458","221580826.556256","221530086.124576","235946465.083508","251819733.576507","253850808.6941","192357495.646254","210146642.89748","358663940.704695","376717458.288031","409024939.98961","466427336.973747","521762133.584153","575592778.227905","586774105.442","693393880.539544","854545468.834081","819881779.757062","846239040.546748","1106262187.94072","994656463.155973","1026052961.77604","1092300692.46571","1073811497.97949","1208741919.75236","1352932628.34994","1453500084.16652","1470018484.03597","1456255016.62653",
"Equatorial Guinea","GNQ","GNI (current US$)","NY.GNP.MKTP.CD","","","9122751.45318345","10840095.1283649","12712471.3960211","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66861428.5714286","65370165.1096172","65254936.1298253","81407483.6937865","94523896.1984503","104698033.340882","104052135.180784","104386403.72818","","","48799934.0142818","30146793.5871743","34544821.1359913","40537010.0397406","47262783.9636726","57918187.5649675","70825308.4917121","88040829.6360576","93504454.6181578","81007248.0872755","119604661.344397","121228259.571106","149786399.50312","148550061.342847","92353432.526778","118007515.600571","187443210.314329","387373514.86989","290375972.74896","520234190.694773","675806916.325726","587616433.65253","821380430.543874","924205363.796268","1481460300.58029","4173013694.85662","7939532609.24236","10450746473.5717","14636832123.2464","9938850407.13803","9578455859.0232","13819219556.27","14844232058.9824","15003861974.6298","14796386739.5044","9945017697.99731","8709938326.77619","8983531116.62288","10026980379.1012","8329916823.55915","7454529309.38793",
"Greece","GRC","GNI (current US$)","NY.GNP.MKTP.CD","4397175254.27997","5039684341.08498","5293495375.60547","5993745683.35976","6794075397.81524","7809057158.40803","8710950813.67007","9411190898.92478","10261378015.4884","11788957930.75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268245507464.559","310292161237.339","343903323568.185","322674845790.497","290269009046.961","274791195321.416","244078781651.491","238456463558.615","236783987047.24","195109995557.267","191729159234.084","198551708413.189","209633327513.116","203644992868.4","188827860731.518",
"Grenada","GRD","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","70198198.8888889","86840904.8148148","100577695.555556","108715271.851852","110763030","120139293.703704","127285033.703704","140644421.851852","162487714.444444","182037670.740741","208368828.888889","230083449.62963","257794308.888889","266224688.888889","293872703.703704","304823407.407407","301338111.111111","316297000","328728074.074074","351511444.444444","375246148.148148","422659148.148148","455709370.37037","486296222.222222","478999740.740741","492740296.296296","540525814.814815","533925222.222222","667088148.148148","669815814.814815","717591481.481481","783264333.333333","708231333.333333","731135629.62963","746883222.222222","765599962.962963","813021518.518518","828656703.703704","880071756.842618","964607569.647893","1004054801.72429","1055074661.13936","1093012437.51293","984811682.878589",
"Greenland","GRL","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","62671693.3333333","79845933.9948231","95649274.0275999","126347367.551037","153180429.539451","190389794.817354","217061422.663358","254463352.878465","320920991.549704","379205474.24444","428502989.762061","395457225.482214","375402045.029043","379332968.835429","351563254.349883","384564569.098939","553578049.684835","728915398.447436","831761123.078066","868238899.072529","946256019.131952","946142421.636833","963370388.164543","865528462.807878","950853693.047826","1159860059.9743","1163019297.42873","1041865394.80657","1120015520.53486","1102892692.29667","1043287847.48426","1057096169.55832","1138485312.93146","1389711128.31489","1599873145.16533","1662192132.60184","1657458868.63523","2042180079.72519","","","","","","","","","","","","","",
"Guatemala","GTM","GNI (current US$)","NY.GNP.MKTP.CD","1033200000","1064300000","1131700000","1248599900","1282100000","1319699900","1374500000","1434100000","1579100000","1679699900","1865800000","1942900000","2055700000","2523300100","3113499900","3579900000","4321300200","5454200200","6053100200","6905300200","7834600000","8521800300","8603399700","8937300400","9263400100","9551552086.95652","7017563515.98174","6905099840","7665302824.42748","8231324360.79545","7454425217.35254","9303297739.06819","10299842165.3193","11281542445.9666","12853235568.2292","14496304426.3931","15444935612.0305","17551326219.9647","19211791989.8661","18113912244.594","19079227161.4798","18320773165.7038","20125833974.7114","21258490637.0814","23167186220.3486","26298543667.064","29063968116.1708","32725168323.9284","37869860454.5856","36396647511.6092","39642735663.3531","45572811581.4431","48568960269.4377","51760538474.9516","56335293260.1006","60699783501.2454","64628417703.6211","70153026036.7021","71702090103.4462","75608515048.4948","76206231566.9147",
"Guam","GUM","GNI (current US$)","NY.GNP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GNI (current US$)","NY.GNP.MKTP.CD","156274047.716269","173073849.384588","174007583.270139","159715744.035466","178032258.064516","198529411.764706","209470588.235294","231352941.176471","208750000","228800000","246550000","264050000","274809523.809524","291952380.952381","411545454.545455","481041666.666667","430120000","423000000","481240000","499599960","561200040","507857142.857143","420333300","419666700","364473657.894737","384883744.186047","416744186.046512","262448979.591837","319100010","256286757.352941","289265807.594937","213533094.812165","263261390.88729","362611367.127496","457932056.399132","535690166.197183","653276371.794872","675683469.217211","661358372.697135","626125003.651726","668697606.753275","660857203.257727","671139695.277057","700124768.991682","755942664.800877","804427767.354597","2310819520.42814","2719805205.11933","3010396877.16608","3148776132.43314","3445693233.08364","3682055743.32286","4087057065.56015","4196343961.0038","4154319553.31008","4304537437.24062","4478082234.63973","4736697059.89703","4759901016.44035","5127125799.70695","4266532421.40669",
"High income","HIC","GNI (current US$)","NY.GNP.MKTP.CD","1049226454675.96","1113064455897.37","1208186771631.98","1302860632832.05","1421946409553.29","1547256779159.62","1698854038041.63","1826759756467.42","2001405717889.48","2203407496235.61","2398949579488.31","2658246153715.36","3088065953889.46","3739080691065","4214931861499.83","4702747511891.7","5114142084421.36","5785955931446.21","6933713771366.73","7995699090107.49","8925474979396.71","9062199309412.59","9004439647955.32","9276939855448.48","9702212012778","10172922474593","12329263922685.3","14334240342604","16215509291777.7","16893131151828.3","18899151846446.4","20012292726749.9","21530808933529.1","21696303954463.1","23282878906595.5","25807871837980.1","26066782840194.6","25692210361228.3","25867650792885","27171860352832.6","27813988885300.1","27556335777033.2","28623791599652","32037437126946.1","35709649745046.6","37816549627888.7","40079097191859","43548033550221.9","46038799190913.8","43292623387483.5","45622939279849.1","49389535119516.8","49620164757967.5","50145604856940.8","51362695345355.5","48467122950971.2","49366588144056.9","51715455936791.3","54819696359031.8","55197508717862.2","53801856609484.2",
"Hong Kong SAR, China","HKG","GNI (current US$)","NY.GNP.MKTP.CD","1326777144.66016","1524701937.71113","1722157114.22102","1973143732.13557","2264982980.06607","2428621308.90052","2482523038.30128","2684993527.6207","2708090220.37436","3179237330.9702","3786784679.15714","4456709506.95365","5675541390.435","7983289866.89984","9335996243.73956","9984802642.24347","12796851757.4621","15612611904.7619","18209962123.9618","22370320506.9263","28495407990.1931","30549442899.8265","31711889388.6226","29272835365.8537","32808006472.2435","34868690493.9159","40054977842.7076","49304080863.778","58291312554.4453","67162527750.3558","74783560515.0325","86024298255.0957","100681468555.409","121026294017.271","136103203767.921","145921300964.348","158337276805.917","177209284302.709","172187132841.852","169139284563.326","173047284115.412","173308073036.877","167425021477.388","165523064673.55","172692218798.151","182529798259.036","198108087231.906","218366831594.329","232187034468.588","220465827291.726","233476805848.736","255300102774.923","266426950647.207","280921093347.086","297469983621.568","315108232926.546","328901356556.691","356071446902.428","378890604069.656","381357214870.021","365719202805.136",
"Honduras","HND","GNI (current US$)","NY.GNP.MKTP.CD","344150000","355200000","383450000","404200000","450000000","495550000","534450000","576900000","623700000","649400050","700400000","706500000","775499950","879499950","1021000000","1095000000","1289999950","1600499950","3003742093.22441","3415281976.29198","3805160045.98684","3884394878.58005","4052003525.61051","4307697184.85981","4728811846.48827","5086120712.5459","5467828958.90605","5953021241.46495","5658081898.41442","5177172487.9851","4646744960.07592","4366726672.56005","4605571327.23404","4696798453.06242","4423089120.92094","5083390990.61522","4955806773.64865","5523266950.57034","6156252525.84934","6251771679.44251","6963923291.51112","7392762069.67849","7559818946.16447","7863760265.09149","8414125438.63984","9300037701.18361","10385044879.1227","11961254505.1363","13474613569.7585","14298648856.0526","15110478377.9922","16768754195.9391","17247018285.1166","17196007625.1118","18168783830.1441","19549500574.1574","20197398730.0197","21721170344.5721","22173281679.4755","23175208601.0976","22201408353.3006",
