Year,Année,ISO,Jurisdiction,Juridiction,Species group,"Groupe d'espèces",Tenure (En),Tenure (Fr),Volume (cubic metres) (En),Data qualifier,Volume (en mètre cube) (Fr),Qualificatifs de données
1996,1996,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,1204728,E,1204728,E
1996,1996,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,1270981,E,1270981,E
1996,1996,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,804202,E,804202,E
1996,1996,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,7073081,E,7073081,E
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,a,30000,a
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,a,270000,a
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,12900,a,12900,a
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,177100,a,177100,a
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,850000,a,850000,a
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,2900000,a,2900000,a
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,500000,a,500000,a
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,1000000,a,1000000,a
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,1131850,a,1131850,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,1503200,a,1503200,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,3383330,a,3383330,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,3459976,a,3459976,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1672526,a,1672526,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,2488064,a,2488064,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,32013300,a,32013300,a
1996,1996,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,5188700,a,5188700,a
1996,1996,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,12617100,a,12617100,a
1996,1996,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,7676500,a,7676500,a
1996,1996,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,5639060,a,5639060,a
1996,1996,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,56160,a,56160,a
1996,1996,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,3260580,a,3260580,a
1996,1996,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,675490,a,675490,a
1996,1996,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,450000,a,450000,a
1996,1996,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,,u,,u
1996,1996,YT,Yukon,Yukon,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
1996,1996,YT,Yukon,Yukon,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1996,1996,YT,Yukon,Yukon,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,YT,Yukon,Yukon,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Provincial land,Terres provinciales,3864000,r,3864000,r
1996,1996,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
1996,1996,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3244000,r,3244000,r
1996,1996,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
1996,1996,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
1996,1996,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Provincial land,Terres provinciales,,n,,n
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Private land,Terres privées,,n,,n
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Provincial land,Terres provinciales,,n,,n
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Private land,Terres privées,,n,,n
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,GC,Canada,Canada,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,GC,Canada,Canada,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,GC,Canada,Canada,Unspecified,Indéterminée,Federal land,Terres fédérales,3813180,E,3813180,E
1996,1996,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,MB,Manitoba,Manitoba,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Federal land,Terres fédérales,95400,E,95400,E
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Federal land,Terres fédérales,163000,E,163000,E
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Federal land,Terres fédérales,6880,E,6880,E
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Federal land,Terres fédérales,25000,E,25000,E
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Federal land,Terres fédérales,1500,E,1500,E
1996,1996,NU,Nunavut,Nunavut,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,NU,Nunavut,Nunavut,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Federal land,Terres fédérales,1100,E,1100,E
1996,1996,QC,Quebec,Québec,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,QC,Quebec,Québec,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,QC,Quebec,Québec,Unspecified,Indéterminée,Federal land,Terres fédérales,486000,E,486000,E
1996,1996,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Federal land,Terres fédérales,461600,E,461600,E
1996,1996,YT,Yukon,Yukon,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,YT,Yukon,Yukon,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,YT,Yukon,Yukon,Unspecified,Indéterminée,Federal land,Terres fédérales,8700,E,8700,E
1996,1996,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land regulated,Terres privées,2575583,a,2575583,a
1996,1996,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land regulated,Terres privées,7780,a,7780,a
1996,1996,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Private land regulated,Terres privées,,u,,u
1996,1996,AB,Alberta,Alberta,Softwoods,Résineux,Provincial land,Terres provinciales,13338132,a,13338132,a
1996,1996,AB,Alberta,Alberta,Hardwoods,Feuillus,Provincial land,Terres provinciales,9701816,a,9701816,a
1996,1996,AB,Alberta,Alberta,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Provincial land,Terres provinciales,65492757,a,65492757,a
1996,1996,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Provincial land,Terres provinciales,2942300,a,2942300,a
1996,1996,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1996,1996,AB,Alberta,Alberta,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,AB,Alberta,Alberta,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,AB,Alberta,Alberta,Unspecified,Indéterminée,Federal land,Terres fédérales,948000,E,948000,E
1996,1996,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,BC,British Columbia,Colombie-Britannique,Unspecified,Indéterminée,Federal land,Terres fédérales,541000,E,541000,E
1996,1996,ON,Ontario,Ontario,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1996,1996,ON,Ontario,Ontario,Hardwoods,Feuillus,Federal land,Terres fédérales,,u,,u
1996,1996,ON,Ontario,Ontario,Softwoods,Résineux,Federal land,Terres fédérales,,u,,u
1996,1996,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
1996,1996,ON,Ontario,Ontario,Unspecified,Indéterminée,Federal land,Terres fédérales,1075000,E,1075000,E
1996,1996,ON,Ontario,Ontario,Hardwoods,Feuillus,Private land,Terres privées,585730,E,585730,E
1996,1996,ON,Ontario,Ontario,Softwoods,Résineux,Private land,Terres privées,2649080,E,2649080,E
1996,1996,ON,Ontario,Ontario,Softwoods,Résineux,Provincial land,Terres provinciales,20182000,E,20182000,E
1996,1996,ON,Ontario,Ontario,Hardwoods,Feuillus,Provincial land,Terres provinciales,11522000,E,11522000,E
1997,1997,AB,Alberta,Alberta,Hardwoods,Feuillus,Private land,Terres privées,1525497,E,1525497,E
1997,1997,AB,Alberta,Alberta,Softwoods,Résineux,Private land,Terres privées,1375511,E,1375511,E
1997,1997,BC,British Columbia,Colombie-Britannique,Hardwoods,Feuillus,Private land,Terres privées,888051,E,888051,E
1997,1997,BC,British Columbia,Colombie-Britannique,Softwoods,Résineux,Private land,Terres privées,7290726,E,7290726,E
1997,1997,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Provincial land,Terres provinciales,30000,a,30000,a
1997,1997,PE,Prince Edward Island,Île-du-Prince-Édouard,Softwoods,Résineux,Private land,Terres privées,270000,a,270000,a
1997,1997,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Provincial land,Terres provinciales,12900,a,12900,a
1997,1997,PE,Prince Edward Island,Île-du-Prince-Édouard,Hardwoods,Feuillus,Private land,Terres privées,177100,a,177100,a
1997,1997,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1997,1997,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1997,1997,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Provincial land,Terres provinciales,850000,a,850000,a
1997,1997,NS,Nova Scotia,Nouvelle-Écosse,Softwoods,Résineux,Private land,Terres privées,2900000,a,2900000,a
1997,1997,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Provincial land,Terres provinciales,500000,a,500000,a
1997,1997,NS,Nova Scotia,Nouvelle-Écosse,Hardwoods,Feuillus,Private land,Terres privées,1000000,a,1000000,a
1997,1997,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1997,1997,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Provincial land,Terres provinciales,1131850,a,1131850,a
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Softwoods,Résineux,Private land,Terres privées,1503200,a,1503200,a
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Provincial land,Terres provinciales,,u,,u
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hardwoods,Feuillus,Private land,Terres privées,,u,,u
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1997,1997,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Provincial land,Terres provinciales,3447122,a,3447122,a
1997,1997,NB,New Brunswick,Nouveau-Brunswick,Softwoods,Résineux,Private land,Terres privées,3459976,a,3459976,a
1997,1997,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Provincial land,Terres provinciales,1575662,a,1575662,a
1997,1997,NB,New Brunswick,Nouveau-Brunswick,Hardwoods,Feuillus,Private land,Terres privées,2488064,a,2488064,a
1997,1997,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1997,1997,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1997,1997,QC,Quebec,Québec,Softwoods,Résineux,Provincial land,Terres provinciales,32352200,a,32352200,a
1997,1997,QC,Quebec,Québec,Softwoods,Résineux,Private land,Terres privées,5404300,a,5404300,a
1997,1997,QC,Quebec,Québec,Hardwoods,Feuillus,Provincial land,Terres provinciales,12666900,a,12666900,a
1997,1997,QC,Quebec,Québec,Hardwoods,Feuillus,Private land,Terres privées,7900600,a,7900600,a
1997,1997,QC,Quebec,Québec,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1997,1997,QC,Quebec,Québec,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1997,1997,MB,Manitoba,Manitoba,Softwoods,Résineux,Provincial land,Terres provinciales,5639060,a,5639060,a
1997,1997,MB,Manitoba,Manitoba,Softwoods,Résineux,Private land,Terres privées,56160,a,56160,a
1997,1997,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Provincial land,Terres provinciales,3260580,a,3260580,a
1997,1997,MB,Manitoba,Manitoba,Hardwoods,Feuillus,Private land,Terres privées,675490,a,675490,a
1997,1997,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
1997,1997,MB,Manitoba,Manitoba,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
1997,1997,YT,Yukon,Yukon,Softwoods,Résineux,Provincial land,Terres provinciales,450000,a,450000,a
1997,1997,YT,Yukon,Yukon,Softwoods,Résineux,Private land,Terres privées,,u,,u
1997,1997,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Provincial land,Terres provinciales,3864000,r,3864000,r
1997,1997,SK,Saskatchewan,Saskatchewan,Softwoods,Résineux,Private land,Terres privées,80000,e,80000,e
1997,1997,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Provincial land,Terres provinciales,3244000,r,3244000,r
1997,1997,SK,Saskatchewan,Saskatchewan,Hardwoods,Feuillus,Private land,Terres privées,200000,e,200000,e
1997,1997,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Provincial land,Terres provinciales,0,r,0,r
1997,1997,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminée,Private land,Terres privées,0,e,0,e
